1.0,1.0,1.2036,2.56082,0.06384,0.06642,0.06642,0.14787,0.64706,
1.0,1.0,1.23731,6.22159,0.05161,0.03581,0.03581,0.03354,0.35294,
1.0,2.0,1.33347,6.18005,0.02608,0.01729,0.01729,0.02329,0.53333,
1.0,2.0,1.23461,2.70043,0.04859,0.0432,0.0432,0.15347,0.46667,
1.0,3.0,1.28344,6.10621,0.02409,0.01013,0.01013,0.01146,0.65217,
1.0,3.0,1.35314,2.72517,0.0032,0.00878,0.00878,0.04562,0.26087,
2.0,1.0,1.27298,2.67,0.03676,0.04771,0.04771,0.15247,0.63158,
2.0,1.0,1.26127,6.25111,0.04696,0.03405,0.03405,0.03537,0.36842,
2.0,2.0,1.36236,6.18097,0.02807,0.01106,0.01106,0.01891,0.62651,
2.0,2.0,1.27384,2.80877,0.03517,0.04337,0.04337,0.12805,0.37349,
2.0,3.0,1.30116,6.11811,0.01535,0.00179,0.00179,0.00717,0.65116,
2.0,3.0,1.27243,2.78487,0.03364,0.00329,0.00329,0.05253,0.34884,
3.0,2.0,1.4143,6.19622,0.02426,0.00587,0.00587,0.01398,0.70423,
3.0,2.0,1.38679,3.02352,0.00885,0.00282,0.00282,0.01771,0.29577,
3.0,3.0,1.36653,6.12711,0.02169,0.00117,0.00117,0.0097,0.70968,
3.0,3.0,1.38392,2.95067,0.01434,0.00215,0.00215,0.00229,0.29032,
4.0,1.0,1.38111,6.0598,0.01408,-0.01185,-0.01185,0.02826,0.47368,
4.0,1.0,1.32035,3.3375,0.0152,-0.00019,-0.00019,0.2071,0.52632,
4.0,2.0,1.40431,6.17815,0.02657,0.00441,0.00441,0.01873,0.68571,
4.0,2.0,1.40791,3.11786,0.00828,0.00973,0.00973,0.08653,0.31429,
4.0,3.0,1.38566,6.21778,0.03287,0.00634,0.00634,0.0108,1.0,
5.0,1.0,1.3446,6.00054,0.01385,-0.00836,-0.00836,0.05533,0.45238,
5.0,1.0,1.32776,3.37491,0.021,-0.00808,-0.00808,0.19516,0.54762,
5.0,2.0,1.33654,6.16586,0.03919,-0.00707,-0.00707,0.04298,0.60465,
5.0,2.0,1.37094,3.32124,0.0282,-0.02367,-0.02367,0.12709,0.39535,
5.0,3.0,1.38316,0.01574,0.05453,-0.00885,-0.00885,0.01725,0.70588,
5.0,3.0,1.56172,3.207,0.00321,-0.00051,-0.00051,8e-05,0.11765,
6.0,1.0,1.29275,3.41537,0.02834,-0.02414,-0.02414,0.15221,0.54545,
6.0,1.0,1.23597,6.16163,0.0683,-0.02,-0.02,0.13047,0.45455,
6.0,2.0,1.32289,3.42619,0.04011,-0.02772,-0.02772,0.10322,0.45714,
6.0,2.0,1.12965,0.00521,0.17379,-0.00357,-0.00357,0.08982,0.54286,
6.0,3.0,1.22724,0.15099,0.08942,-0.02361,-0.02361,0.01738,0.56,
6.0,3.0,1.2971,3.45173,0.08466,-0.06226,-0.06226,0.07518,0.44,
